date,isin,ticker,price
2021-06-10,US0079031078,AMD.US,81.56
2021-06-11,US0079031078,AMD.US,81.31
2021-06-14,US0079031078,AMD.US,81.55
2021-06-15,US0079031078,AMD.US,80.47
2021-06-16,US0079031078,AMD.US,80.11
2021-06-17,US0079031078,AMD.US,84.56
2021-06-18,US0079031078,AMD.US,84.65
2021-06-21,US0079031078,AMD.US,82.59
2021-06-22,US0079031078,AMD.US,83.58
2021-06-23,US0079031078,AMD.US,83.82
2021-06-24,US0079031078,AMD.US,86.1
2021-06-25,US0079031078,AMD.US,85.62
2021-06-28,US0079031078,AMD.US,87.08
2021-06-29,US0079031078,AMD.US,89.52
2021-06-30,US0079031078,AMD.US,93.93
2021-07-01,US0079031078,AMD.US,93.31
2021-07-02,US0079031078,AMD.US,94.7
2021-07-06,US0079031078,AMD.US,94.47
2021-07-07,US0079031078,AMD.US,90.54
2021-07-08,US0079031078,AMD.US,89.74
2021-07-09,US0079031078,AMD.US,90.9
2021-07-12,US0079031078,AMD.US,90.81
2021-07-13,US0079031078,AMD.US,90.26
2021-07-14,US0079031078,AMD.US,89.05
2021-07-15,US0079031078,AMD.US,86.93
2021-07-16,US0079031078,AMD.US,85.89
2021-07-19,US0079031078,AMD.US,86.58
2021-07-20,US0079031078,AMD.US,87.11
2021-07-21,US0079031078,AMD.US,89.41
2021-07-22,US0079031078,AMD.US,91.21
2021-07-23,US0079031078,AMD.US,92.15
2021-07-26,US0079031078,AMD.US,91.82
2021-07-27,US0079031078,AMD.US,91.03
2021-07-28,US0079031078,AMD.US,97.93
2021-07-29,US0079031078,AMD.US,102.95
2021-07-30,US0079031078,AMD.US,106.19
2021-08-02,US0079031078,AMD.US,108.63
2021-08-03,US0079031078,AMD.US,112.56
2021-08-04,US0079031078,AMD.US,118.77
2021-08-05,US0079031078,AMD.US,112.35
2021-08-06,US0079031078,AMD.US,110.11
2021-08-09,US0079031078,AMD.US,107.58
2021-08-10,US0079031078,AMD.US,106.48
2021-08-11,US0079031078,AMD.US,107.68
2021-08-12,US0079031078,AMD.US,106.5
2021-08-13,US0079031078,AMD.US,110.55
2021-08-16,US0079031078,AMD.US,107.48
2021-08-17,US0079031078,AMD.US,107.56
2021-08-18,US0079031078,AMD.US,103.44
2021-08-19,US0079031078,AMD.US,103.7
2021-08-20,US0079031078,AMD.US,104.65
2021-08-23,US0079031078,AMD.US,108.77
2021-08-24,US0079031078,AMD.US,107.65
2021-08-25,US0079031078,AMD.US,108.3
2021-08-26,US0079031078,AMD.US,107.27
2021-08-27,US0079031078,AMD.US,111.4
2021-08-30,US0079031078,AMD.US,111.32
2021-08-31,US0079031078,AMD.US,110.72
2021-09-01,US0079031078,AMD.US,109.99
2021-09-02,US0079031078,AMD.US,109.2
2021-09-03,US0079031078,AMD.US,109.92
2021-09-07,US0079031078,AMD.US,109.15
2021-09-08,US0079031078,AMD.US,106.17
2021-09-09,US0079031078,AMD.US,106.15
2021-09-10,US0079031078,AMD.US,105.2
2021-09-13,US0079031078,AMD.US,104.8
2021-09-14,US0079031078,AMD.US,105.73
2021-09-15,US0079031078,AMD.US,105.6
2021-09-16,US0079031078,AMD.US,106.22
2021-09-17,US0079031078,AMD.US,103.88
2021-09-20,US0079031078,AMD.US,101.55
2021-09-21,US0079031078,AMD.US,102.82
2021-09-22,US0079031078,AMD.US,104.38
2021-09-23,US0079031078,AMD.US,106.15
2021-09-24,US0079031078,AMD.US,105.8
2021-09-27,US0079031078,AMD.US,108.16
2021-09-28,US0079031078,AMD.US,101.52
2021-09-29,US0079031078,AMD.US,100.35
2021-09-30,US0079031078,AMD.US,102.9
2021-10-01,US0079031078,AMD.US,102.45
2021-10-04,US0079031078,AMD.US,100.34
2021-10-05,US0079031078,AMD.US,101.81
2021-10-06,US0079031078,AMD.US,103.64
2021-10-07,US0079031078,AMD.US,106.45
2021-10-08,US0079031078,AMD.US,105.06
2021-10-11,US0079031078,AMD.US,104.68
2021-10-12,US0079031078,AMD.US,105.04
2021-10-13,US0079031078,AMD.US,109.16
2021-10-14,US0079031078,AMD.US,111.99
2021-10-15,US0079031078,AMD.US,112.12
2021-10-18,US0079031078,AMD.US,116.43
2021-10-19,US0079031078,AMD.US,116.33
2021-10-20,US0079031078,AMD.US,116.39
2021-10-21,US0079031078,AMD.US,119.33
2021-10-22,US0079031078,AMD.US,119.82
2021-10-25,US0079031078,AMD.US,122.36
2021-10-26,US0079031078,AMD.US,122.93
2021-10-27,US0079031078,AMD.US,122.28
2021-10-28,US0079031078,AMD.US,121.16
2021-10-29,US0079031078,AMD.US,120.23
2021-11-01,US0079031078,AMD.US,125.23
2021-11-02,US0079031078,AMD.US,127.63
2021-11-03,US0079031078,AMD.US,130.53
2021-11-04,US0079031078,AMD.US,137.5
2021-11-05,US0079031078,AMD.US,136.34
2021-11-08,US0079031078,AMD.US,150.16
2021-11-09,US0079031078,AMD.US,148.92
2021-11-10,US0079031078,AMD.US,139.87
2021-11-11,US0079031078,AMD.US,146.01
2021-11-12,US0079031078,AMD.US,147.89
2021-11-15,US0079031078,AMD.US,146.49
2021-11-16,US0079031078,AMD.US,152.45
2021-11-17,US0079031078,AMD.US,151.34
2021-11-18,US0079031078,AMD.US,155.02
2021-11-19,US0079031078,AMD.US,155.41
2021-11-22,US0079031078,AMD.US,152.52
2021-11-23,US0079031078,AMD.US,149.92
2021-11-24,US0079031078,AMD.US,157.8
2021-11-26,US0079031078,AMD.US,154.81
2021-11-29,US0079031078,AMD.US,161.91
2021-11-30,US0079031078,AMD.US,158.37
2021-12-01,US0079031078,AMD.US,149.11
2021-12-02,US0079031078,AMD.US,150.68
2021-12-03,US0079031078,AMD.US,144.01
2021-12-06,US0079031078,AMD.US,139.06
2021-12-07,US0079031078,AMD.US,144.85
2021-12-08,US0079031078,AMD.US,145.24
2021-12-09,US0079031078,AMD.US,138.1
2021-12-10,US0079031078,AMD.US,138.55
2021-12-13,US0079031078,AMD.US,133.8
2021-12-14,US0079031078,AMD.US,135.6
2021-12-15,US0079031078,AMD.US,146.5
2021-12-16,US0079031078,AMD.US,138.64
2021-12-17,US0079031078,AMD.US,137.75
2021-12-20,US0079031078,AMD.US,135.8
2021-12-21,US0079031078,AMD.US,144.25
2021-12-22,US0079031078,AMD.US,143.88
2021-12-23,US0079031078,AMD.US,146.14
2021-12-27,US0079031078,AMD.US,154.36
2021-12-28,US0079031078,AMD.US,153.15
2021-12-29,US0079031078,AMD.US,148.26
2021-12-30,US0079031078,AMD.US,145.15
2021-12-31,US0079031078,AMD.US,143.9
2022-01-03,US0079031078,AMD.US,150.24
2022-01-04,US0079031078,AMD.US,144.42
2022-01-05,US0079031078,AMD.US,136.15
2022-01-06,US0079031078,AMD.US,136.23
2022-01-07,US0079031078,AMD.US,132.0
2022-01-10,US0079031078,AMD.US,132.0
2022-01-11,US0079031078,AMD.US,137.31
2022-01-12,US0079031078,AMD.US,137.47
2022-01-13,US0079031078,AMD.US,132.74
2022-01-14,US0079031078,AMD.US,136.88
2022-01-18,US0079031078,AMD.US,131.93
2022-01-19,US0079031078,AMD.US,128.27
2022-01-20,US0079031078,AMD.US,121.89
2022-01-21,US0079031078,AMD.US,118.81
2022-01-24,US0079031078,AMD.US,116.53
2022-01-25,US0079031078,AMD.US,111.13
2022-01-26,US0079031078,AMD.US,110.71
2022-01-27,US0079031078,AMD.US,102.6
2022-01-28,US0079031078,AMD.US,105.24
2022-01-31,US0079031078,AMD.US,114.25
2022-02-01,US0079031078,AMD.US,116.78
2022-02-02,US0079031078,AMD.US,122.76
2022-02-03,US0079031078,AMD.US,120.08
2022-02-04,US0079031078,AMD.US,123.6
2022-02-07,US0079031078,AMD.US,123.67
2022-02-08,US0079031078,AMD.US,128.23
2022-02-09,US0079031078,AMD.US,132.85
2022-02-10,US0079031078,AMD.US,125.77
2022-02-11,US0079031078,AMD.US,113.18
2022-02-14,US0079031078,AMD.US,114.27
2022-02-15,US0079031078,AMD.US,121.47
2022-02-16,US0079031078,AMD.US,117.69
2022-02-17,US0079031078,AMD.US,112.37
2022-02-18,US0079031078,AMD.US,113.83
2022-02-22,US0079031078,AMD.US,115.65
2022-02-23,US0079031078,AMD.US,109.76
2022-02-24,US0079031078,AMD.US,116.61
2022-02-25,US0079031078,AMD.US,121.06
2022-02-28,US0079031078,AMD.US,123.34
2022-03-01,US0079031078,AMD.US,113.83
2022-03-02,US0079031078,AMD.US,118.28
2022-03-03,US0079031078,AMD.US,111.98
2022-03-04,US0079031078,AMD.US,108.41
2022-03-07,US0079031078,AMD.US,102.95
2022-03-08,US0079031078,AMD.US,105.53
2022-03-09,US0079031078,AMD.US,111.05
2022-03-10,US0079031078,AMD.US,106.46
2022-03-11,US0079031078,AMD.US,104.29
2022-03-14,US0079031078,AMD.US,102.25
2022-03-15,US0079031078,AMD.US,109.33
2022-03-16,US0079031078,AMD.US,115.37
2022-03-17,US0079031078,AMD.US,111.69
2022-03-18,US0079031078,AMD.US,113.46
2022-03-21,US0079031078,AMD.US,115.92
2022-03-22,US0079031078,AMD.US,114.78
2022-03-23,US0079031078,AMD.US,113.92
2022-03-24,US0079031078,AMD.US,120.53
2022-03-25,US0079031078,AMD.US,119.67
2022-03-28,US0079031078,AMD.US,120.24
2022-03-29,US0079031078,AMD.US,123.23
2022-03-30,US0079031078,AMD.US,119.22
2022-03-31,US0079031078,AMD.US,109.34
2022-04-01,US0079031078,AMD.US,108.19
2022-04-04,US0079031078,AMD.US,110.53
2022-04-05,US0079031078,AMD.US,106.82
2022-04-06,US0079031078,AMD.US,103.67
2022-04-07,US0079031078,AMD.US,103.72
2022-04-08,US0079031078,AMD.US,101.0
2022-04-11,US0079031078,AMD.US,97.37
2022-04-12,US0079031078,AMD.US,95.1
2022-04-13,US0079031078,AMD.US,97.74
2022-04-14,US0079031078,AMD.US,93.06
2022-04-18,US0079031078,AMD.US,93.89
2022-04-19,US0079031078,AMD.US,96.93
2022-04-20,US0079031078,AMD.US,94.02
2022-04-21,US0079031078,AMD.US,89.85
2022-04-22,US0079031078,AMD.US,88.14
2022-04-25,US0079031078,AMD.US,90.69
2022-04-26,US0079031078,AMD.US,85.16
2022-04-27,US0079031078,AMD.US,84.91
2022-04-28,US0079031078,AMD.US,89.64
2022-04-29,US0079031078,AMD.US,85.52
2022-05-02,US0079031078,AMD.US,89.84
2022-05-03,US0079031078,AMD.US,91.13
2022-05-04,US0079031078,AMD.US,99.42
2022-05-05,US0079031078,AMD.US,93.87
2022-05-06,US0079031078,AMD.US,95.34
2022-05-09,US0079031078,AMD.US,86.36
2022-05-10,US0079031078,AMD.US,88.73
2022-05-11,US0079031078,AMD.US,87.92
2022-05-12,US0079031078,AMD.US,87.06
2022-05-13,US0079031078,AMD.US,95.12
2022-05-16,US0079031078,AMD.US,94.24
2022-05-17,US0079031078,AMD.US,102.47
2022-05-18,US0079031078,AMD.US,96.28
2022-05-19,US0079031078,AMD.US,96.67
2022-05-20,US0079031078,AMD.US,93.5
2022-05-23,US0079031078,AMD.US,95.07
2022-05-24,US0079031078,AMD.US,91.16
2022-05-25,US0079031078,AMD.US,92.65
2022-05-26,US0079031078,AMD.US,98.75
2022-05-27,US0079031078,AMD.US,102.26
2022-05-31,US0079031078,AMD.US,101.86
2022-06-01,US0079031078,AMD.US,101.22
2022-06-02,US0079031078,AMD.US,108.59
2022-06-03,US0079031078,AMD.US,106.3
2022-06-06,US0079031078,AMD.US,105.65
2022-06-07,US0079031078,AMD.US,105.28
2022-06-08,US0079031078,AMD.US,101.9
2022-06-09,US0079031078,AMD.US,98.8
2022-06-10,US0079031078,AMD.US,94.82
2022-06-13,US0079031078,AMD.US,86.99
2022-06-14,US0079031078,AMD.US,86.99
2022-06-15,US0079031078,AMD.US,89.3
2022-06-16,US0079031078,AMD.US,82.05
2022-06-17,US0079031078,AMD.US,81.57
2022-06-21,US0079031078,AMD.US,83.79
2022-06-22,US0079031078,AMD.US,83.75
2022-06-23,US0079031078,AMD.US,82.43
2022-06-24,US0079031078,AMD.US,87.08
2022-06-27,US0079031078,AMD.US,86.16
2022-06-28,US0079031078,AMD.US,80.78
2022-06-29,US0079031078,AMD.US,77.99
2022-06-30,US0079031078,AMD.US,76.47
2022-07-01,US0079031078,AMD.US,73.67
2022-07-05,US0079031078,AMD.US,75.2
2022-07-06,US0079031078,AMD.US,75.35
2022-07-07,US0079031078,AMD.US,79.3
2022-07-08,US0079031078,AMD.US,79.35
2022-07-11,US0079031078,AMD.US,76.95
2022-07-12,US0079031078,AMD.US,76.36
2022-07-13,US0079031078,AMD.US,77.52
2022-07-14,US0079031078,AMD.US,78.6
2022-07-15,US0079031078,AMD.US,81.11
2022-07-18,US0079031078,AMD.US,81.43
2022-07-19,US0079031078,AMD.US,85.88
2022-07-20,US0079031078,AMD.US,89.43
2022-07-21,US0079031078,AMD.US,91.09
2022-07-22,US0079031078,AMD.US,88.1
2022-07-25,US0079031078,AMD.US,87.54
2022-07-26,US0079031078,AMD.US,85.25
2022-07-27,US0079031078,AMD.US,89.82
2022-07-28,US0079031078,AMD.US,91.67
2022-07-29,US0079031078,AMD.US,94.47
2022-08-01,US0079031078,AMD.US,96.78
2022-08-02,US0079031078,AMD.US,99.29
2022-08-03,US0079031078,AMD.US,98.09
2022-08-04,US0079031078,AMD.US,103.91
2022-08-05,US0079031078,AMD.US,102.31
2022-08-08,US0079031078,AMD.US,100.07
2022-08-09,US0079031078,AMD.US,95.54
2022-08-10,US0079031078,AMD.US,99.05
2022-08-11,US0079031078,AMD.US,98.12
2022-08-12,US0079031078,AMD.US,100.83
2022-08-15,US0079031078,AMD.US,101.01
2022-08-16,US0079031078,AMD.US,100.2
2022-08-17,US0079031078,AMD.US,98.27
2022-08-18,US0079031078,AMD.US,100.44
2022-08-19,US0079031078,AMD.US,95.95
2022-08-22,US0079031078,AMD.US,92.84
2022-08-23,US0079031078,AMD.US,92.49
2022-08-24,US0079031078,AMD.US,92.73
2022-08-25,US0079031078,AMD.US,97.18
2022-08-26,US0079031078,AMD.US,91.18
2022-08-29,US0079031078,AMD.US,88.49
2022-08-30,US0079031078,AMD.US,86.94
2022-08-31,US0079031078,AMD.US,84.87
2022-09-01,US0079031078,AMD.US,82.33
2022-09-02,US0079031078,AMD.US,80.24
2022-09-06,US0079031078,AMD.US,78.72
2022-09-07,US0079031078,AMD.US,79.61
2022-09-08,US0079031078,AMD.US,82.78
2022-09-09,US0079031078,AMD.US,85.45
2022-09-12,US0079031078,AMD.US,84.64
2022-09-13,US0079031078,AMD.US,77.03
2022-09-14,US0079031078,AMD.US,77.45
2022-09-15,US0079031078,AMD.US,76.66
2022-09-16,US0079031078,AMD.US,76.51
2022-09-19,US0079031078,AMD.US,76.77
2022-09-20,US0079031078,AMD.US,75.25
2022-09-21,US0079031078,AMD.US,74.48
2022-09-22,US0079031078,AMD.US,69.5
2022-09-23,US0079031078,AMD.US,67.96
2022-09-26,US0079031078,AMD.US,66.3
2022-09-27,US0079031078,AMD.US,67.17
2022-09-28,US0079031078,AMD.US,68.36
2022-09-29,US0079031078,AMD.US,64.14
2022-09-30,US0079031078,AMD.US,63.36
2022-10-03,US0079031078,AMD.US,66.11
2022-10-04,US0079031078,AMD.US,67.9
2022-10-05,US0079031078,AMD.US,67.94
2022-10-06,US0079031078,AMD.US,67.85
2022-10-07,US0079031078,AMD.US,58.44
2022-10-10,US0079031078,AMD.US,57.81
2022-10-11,US0079031078,AMD.US,57.63
2022-10-12,US0079031078,AMD.US,57.85
2022-10-13,US0079031078,AMD.US,58.94
2022-10-14,US0079031078,AMD.US,55.94
2022-10-17,US0079031078,AMD.US,57.96
2022-10-18,US0079031078,AMD.US,57.92
2022-10-19,US0079031078,AMD.US,57.23
2022-10-20,US0079031078,AMD.US,57.77
2022-10-21,US0079031078,AMD.US,58.82
2022-10-24,US0079031078,AMD.US,58.7
2022-10-25,US0079031078,AMD.US,61.47
2022-10-26,US0079031078,AMD.US,59.73
2022-10-27,US0079031078,AMD.US,58.6
2022-10-28,US0079031078,AMD.US,62.01
2022-10-31,US0079031078,AMD.US,60.06
2022-11-01,US0079031078,AMD.US,59.66
2022-11-02,US0079031078,AMD.US,58.63
2022-11-03,US0079031078,AMD.US,60.11
2022-11-04,US0079031078,AMD.US,62.19
2022-11-07,US0079031078,AMD.US,63.08
2022-11-08,US0079031078,AMD.US,63.85
2022-11-09,US0079031078,AMD.US,59.92
2022-11-10,US0079031078,AMD.US,68.47
2022-11-11,US0079031078,AMD.US,72.37
2022-11-14,US0079031078,AMD.US,73.53
2022-11-15,US0079031078,AMD.US,76.37
2022-11-16,US0079031078,AMD.US,72.7
2022-11-17,US0079031078,AMD.US,73.9
2022-11-18,US0079031078,AMD.US,73.57
2022-11-21,US0079031078,AMD.US,72.46
2022-11-22,US0079031078,AMD.US,75.25
2022-11-23,US0079031078,AMD.US,76.4
2022-11-25,US0079031078,AMD.US,75.14
2022-11-28,US0079031078,AMD.US,73.19
2022-11-29,US0079031078,AMD.US,73.39
2022-11-30,US0079031078,AMD.US,77.63
2022-12-01,US0079031078,AMD.US,77.48
2022-12-02,US0079031078,AMD.US,74.98
2022-12-05,US0079031078,AMD.US,73.62
2022-12-06,US0079031078,AMD.US,70.27
2022-12-07,US0079031078,AMD.US,70.14
2022-12-08,US0079031078,AMD.US,70.47
2022-12-09,US0079031078,AMD.US,68.59
2022-12-12,US0079031078,AMD.US,70.67
2022-12-13,US0079031078,AMD.US,71.65
2022-12-14,US0079031078,AMD.US,68.93
2022-12-15,US0079031078,AMD.US,66.53
2022-12-16,US0079031078,AMD.US,65.41
2022-12-19,US0079031078,AMD.US,64.59
2022-12-20,US0079031078,AMD.US,65.05
2022-12-21,US0079031078,AMD.US,67.68
2022-12-22,US0079031078,AMD.US,63.86
2022-12-23,US0079031078,AMD.US,64.52
2022-12-27,US0079031078,AMD.US,63.27
2022-12-28,US0079031078,AMD.US,62.57
2022-12-29,US0079031078,AMD.US,64.82
2022-12-30,US0079031078,AMD.US,64.77
2023-01-03,US0079031078,AMD.US,64.02
2023-01-04,US0079031078,AMD.US,64.66
2023-01-05,US0079031078,AMD.US,62.33
2023-01-06,US0079031078,AMD.US,63.96
2023-01-09,US0079031078,AMD.US,67.24
2023-01-10,US0079031078,AMD.US,68.05
2023-01-11,US0079031078,AMD.US,69.06
2023-01-12,US0079031078,AMD.US,70.8
2023-01-13,US0079031078,AMD.US,71.0
2023-01-17,US0079031078,AMD.US,71.59
2023-01-18,US0079031078,AMD.US,70.53
2023-01-19,US0079031078,AMD.US,67.71
2023-01-20,US0079031078,AMD.US,70.07
2023-01-23,US0079031078,AMD.US,76.53
2023-01-24,US0079031078,AMD.US,74.7
2023-01-25,US0079031078,AMD.US,74.91
2023-01-26,US0079031078,AMD.US,75.16
2023-01-27,US0079031078,AMD.US,75.4
2023-01-30,US0079031078,AMD.US,72.45
2023-01-31,US0079031078,AMD.US,75.15
2023-02-01,US0079031078,AMD.US,84.64
2023-02-02,US0079031078,AMD.US,88.31
2023-02-03,US0079031078,AMD.US,86.09
2023-02-06,US0079031078,AMD.US,83.68
2023-02-07,US0079031078,AMD.US,85.91
2023-02-08,US0079031078,AMD.US,84.69
2023-02-09,US0079031078,AMD.US,83.21
2023-02-10,US0079031078,AMD.US,81.48
2023-02-13,US0079031078,AMD.US,83.13
2023-02-14,US0079031078,AMD.US,85.95
2023-02-15,US0079031078,AMD.US,85.18
2023-02-16,US0079031078,AMD.US,80.08
2023-02-17,US0079031078,AMD.US,78.5
2023-02-21,US0079031078,AMD.US,76.77
2023-02-22,US0079031078,AMD.US,76.61
2023-02-23,US0079031078,AMD.US,79.75
2023-02-24,US0079031078,AMD.US,78.09
2023-02-27,US0079031078,AMD.US,78.77
2023-02-28,US0079031078,AMD.US,78.58
2023-03-01,US0079031078,AMD.US,78.29
2023-03-02,US0079031078,AMD.US,80.44
2023-03-03,US0079031078,AMD.US,81.52
2023-03-06,US0079031078,AMD.US,81.16
2023-03-07,US0079031078,AMD.US,82.11
2023-03-08,US0079031078,AMD.US,85.37
2023-03-09,US0079031078,AMD.US,84.03
2023-03-10,US0079031078,AMD.US,82.67
2023-03-13,US0079031078,AMD.US,82.01
2023-03-14,US0079031078,AMD.US,87.45
2023-03-15,US0079031078,AMD.US,89.68
2023-03-16,US0079031078,AMD.US,96.6
2023-03-17,US0079031078,AMD.US,97.84
2023-03-20,US0079031078,AMD.US,96.81
2023-03-21,US0079031078,AMD.US,95.93
2023-03-22,US0079031078,AMD.US,97.58
2023-03-23,US0079031078,AMD.US,100.28
2023-03-24,US0079031078,AMD.US,97.95
2023-03-27,US0079031078,AMD.US,96.61
2023-03-28,US0079031078,AMD.US,94.56
2023-03-29,US0079031078,AMD.US,96.09
2023-03-30,US0079031078,AMD.US,97.88
2023-03-31,US0079031078,AMD.US,98.01
2023-04-03,US0079031078,AMD.US,96.56
2023-04-04,US0079031078,AMD.US,95.87
2023-04-05,US0079031078,AMD.US,92.56
2023-04-06,US0079031078,AMD.US,92.47
2023-04-10,US0079031078,AMD.US,95.48
2023-04-11,US0079031078,AMD.US,94.03
2023-04-12,US0079031078,AMD.US,92.33
2023-04-13,US0079031078,AMD.US,92.09
2023-04-14,US0079031078,AMD.US,91.75
2023-04-17,US0079031078,AMD.US,89.87
2023-04-18,US0079031078,AMD.US,89.78
2023-04-19,US0079031078,AMD.US,89.94
2023-04-20,US0079031078,AMD.US,90.11
2023-04-21,US0079031078,AMD.US,88.43
2023-04-24,US0079031078,AMD.US,87.57
2023-04-25,US0079031078,AMD.US,83.8
2023-04-26,US0079031078,AMD.US,85.94
2023-04-27,US0079031078,AMD.US,87.44
2023-04-28,US0079031078,AMD.US,89.37
2023-05-01,US0079031078,AMD.US,89.69
2023-05-02,US0079031078,AMD.US,89.91
2023-05-03,US0079031078,AMD.US,81.62
2023-05-04,US0079031078,AMD.US,86.61
2023-05-05,US0079031078,AMD.US,89.84
2023-05-08,US0079031078,AMD.US,95.04
2023-05-09,US0079031078,AMD.US,95.06
2023-05-10,US0079031078,AMD.US,97.02
2023-05-11,US0079031078,AMD.US,97.1
2023-05-12,US0079031078,AMD.US,95.26
2023-05-15,US0079031078,AMD.US,97.4
2023-05-16,US0079031078,AMD.US,101.48
2023-05-17,US0079031078,AMD.US,103.75
2023-05-18,US0079031078,AMD.US,107.93
2023-05-19,US0079031078,AMD.US,105.82
2023-05-22,US0079031078,AMD.US,108.0
