date,base,quote,rate
2023-07-21,USD,AUD,1.4843
2023-07-24,USD,AUD,1.4842
2023-07-25,USD,AUD,1.4775
2023-07-26,USD,AUD,1.483
2023-07-27,USD,AUD,1.4726
2023-07-28,USD,AUD,1.4994
2023-07-31,USD,AUD,1.4911
2023-08-01,USD,AUD,1.5093
2023-08-02,USD,AUD,1.5194
2023-08-03,USD,AUD,1.532
2023-08-04,USD,AUD,1.5251
2023-08-07,USD,AUD,1.5218
2023-08-08,USD,AUD,1.5376
2023-08-09,USD,AUD,1.5298
2023-08-10,USD,AUD,1.5216
2023-08-11,USD,AUD,1.5313
2023-08-14,USD,AUD,1.5419
2023-08-15,USD,AUD,1.5457
2023-08-16,USD,AUD,1.5477
2023-08-17,USD,AUD,1.5533
2023-08-18,USD,AUD,1.5643
2023-08-21,USD,AUD,1.558
2023-08-22,USD,AUD,1.5503
2023-08-23,USD,AUD,1.5585
2023-08-24,USD,AUD,1.5533
2023-08-25,USD,AUD,1.5552
2023-08-28,USD,AUD,1.558
2023-08-29,USD,AUD,1.5581
2023-08-30,USD,AUD,1.5446
2023-08-31,USD,AUD,1.5444
2023-09-01,USD,AUD,1.5434
2023-09-04,USD,AUD,1.5469
2023-09-05,USD,AUD,1.5711
2023-09-06,USD,AUD,1.5636
2023-09-07,USD,AUD,1.5655
2023-09-08,USD,AUD,1.5642
2023-09-11,USD,AUD,1.5531
2023-09-12,USD,AUD,1.5572
2023-09-13,USD,AUD,1.5617
2023-09-14,USD,AUD,1.5515
2023-09-15,USD,AUD,1.5479
2023-09-18,USD,AUD,1.5544
2023-09-19,USD,AUD,1.5463
2023-09-20,USD,AUD,1.5416
2023-09-21,USD,AUD,1.5625
2023-09-22,USD,AUD,1.5494
2023-09-25,USD,AUD,1.5559
2023-09-26,USD,AUD,1.5595
2023-09-27,USD,AUD,1.57
2023-09-28,USD,AUD,1.564
2023-09-29,USD,AUD,1.5423
2023-10-02,USD,AUD,1.5643
2023-10-03,USD,AUD,1.5868
2023-10-04,USD,AUD,1.5828
2023-10-05,USD,AUD,1.5751
2023-10-06,USD,AUD,1.5727
2023-10-09,USD,AUD,1.5712
2023-10-10,USD,AUD,1.5628
2023-10-11,USD,AUD,1.5588
2023-10-12,USD,AUD,1.5617
2023-10-13,USD,AUD,1.5832
2023-10-16,USD,AUD,1.5809
2023-10-17,USD,AUD,1.5727
2023-10-18,USD,AUD,1.5699
2023-10-19,USD,AUD,1.5834
2023-10-20,USD,AUD,1.5836
2023-10-23,USD,AUD,1.5858
2023-10-24,USD,AUD,1.5715
2023-10-25,USD,AUD,1.577
2023-10-26,USD,AUD,1.5862
2023-10-27,USD,AUD,1.5763
2023-10-30,USD,AUD,1.5688
2023-10-31,USD,AUD,1.5763
2023-11-01,USD,AUD,1.5717
2023-11-02,USD,AUD,1.5517
2023-11-03,USD,AUD,1.5397
2023-11-06,USD,AUD,1.5384
2023-11-07,USD,AUD,1.5568
2023-11-08,USD,AUD,1.5549
2023-11-09,USD,AUD,1.562
2023-11-10,USD,AUD,1.5721
2023-11-13,USD,AUD,1.5691
2023-11-14,USD,AUD,1.5684
2023-11-15,USD,AUD,1.5318
2023-11-16,USD,AUD,1.5426
2023-11-17,USD,AUD,1.5369
2023-11-20,USD,AUD,1.5253
2023-11-21,USD,AUD,1.5201
2023-11-22,USD,AUD,1.5231
2023-11-23,USD,AUD,1.526
2023-11-24,USD,AUD,1.5226
2023-11-27,USD,AUD,1.5136
2023-11-28,USD,AUD,1.5131
2023-11-29,USD,AUD,1.5099
2023-11-30,USD,AUD,1.5133
2023-12-01,USD,AUD,1.5125
2023-12-04,USD,AUD,1.5045
2023-12-05,USD,AUD,1.5246
2023-12-06,USD,AUD,1.5208
2023-12-07,USD,AUD,1.5233
2023-12-08,USD,AUD,1.515
2023-12-11,USD,AUD,1.5264
2023-12-12,USD,AUD,1.5178
2023-12-13,USD,AUD,1.5252
2023-12-14,USD,AUD,1.4917
2023-12-15,USD,AUD,1.4913
2023-12-18,USD,AUD,1.4861
2023-12-19,USD,AUD,1.4845
2023-12-20,USD,AUD,1.479
2023-12-21,USD,AUD,1.4789
2023-12-22,USD,AUD,1.4694
2023-12-27,USD,AUD,1.4614
2023-12-28,USD,AUD,1.4618
2023-12-29,USD,AUD,1.4718
2024-01-02,USD,AUD,1.4738
2024-01-03,USD,AUD,1.4869
2024-01-04,USD,AUD,1.4864
2024-01-05,USD,AUD,1.4959
2024-01-08,USD,AUD,1.4963
2024-01-09,USD,AUD,1.4935
2024-01-10,USD,AUD,1.4922
2024-01-11,USD,AUD,1.4899
2024-01-12,USD,AUD,1.4965
2024-01-15,USD,AUD,1.5029
2024-01-16,USD,AUD,1.5148
2024-01-17,USD,AUD,1.5254
2024-01-18,USD,AUD,1.5245
2024-01-19,USD,AUD,1.5156
2024-01-22,USD,AUD,1.517
2024-01-23,USD,AUD,1.517
2024-01-24,USD,AUD,1.5149
2024-01-25,USD,AUD,1.5181
2024-01-26,USD,AUD,1.5162
2024-01-29,USD,AUD,1.5151
2024-01-30,USD,AUD,1.5178
2024-01-31,USD,AUD,1.5196
2024-02-01,USD,AUD,1.5345
2024-02-02,USD,AUD,1.5132
2024-02-05,USD,AUD,1.5412
2024-02-06,USD,AUD,1.5373
2024-02-07,USD,AUD,1.5316
2024-02-08,USD,AUD,1.5402
2024-02-09,USD,AUD,1.5357
2024-02-12,USD,AUD,1.5321
2024-02-13,USD,AUD,1.5312
2024-02-14,USD,AUD,1.5421
2024-02-15,USD,AUD,1.5382
2024-02-16,USD,AUD,1.5339
2024-02-19,USD,AUD,1.5292
2024-02-20,USD,AUD,1.5235
2024-02-21,USD,AUD,1.5252
2024-02-22,USD,AUD,1.523
2024-02-23,USD,AUD,1.5199
2024-02-26,USD,AUD,1.526
2024-02-27,USD,AUD,1.5259
2024-02-28,USD,AUD,1.5395
2024-02-29,USD,AUD,1.5411
2024-03-01,USD,AUD,1.5386
2024-03-04,USD,AUD,1.5342
2024-03-05,USD,AUD,1.5401
2024-03-06,USD,AUD,1.5327
2024-03-07,USD,AUD,1.5145
2024-03-08,USD,AUD,1.5065
2024-03-11,USD,AUD,1.5144
2024-03-12,USD,AUD,1.5146
2024-03-13,USD,AUD,1.5122
2024-03-14,USD,AUD,1.513
2024-03-15,USD,AUD,1.5221
2024-03-18,USD,AUD,1.5225
2024-03-19,USD,AUD,1.5341
2024-03-20,USD,AUD,1.5338
2024-03-21,USD,AUD,1.516
2024-03-22,USD,AUD,1.5339
2024-03-25,USD,AUD,1.5302
2024-03-26,USD,AUD,1.5269
2024-03-27,USD,AUD,1.5348
2024-03-28,USD,AUD,1.5361
2024-04-02,USD,AUD,1.5371
2024-04-03,USD,AUD,1.5338
2024-04-04,USD,AUD,1.5155
2024-04-05,USD,AUD,1.5184
2024-04-08,USD,AUD,1.5183
2024-04-09,USD,AUD,1.5098
2024-04-10,USD,AUD,1.51
2024-04-11,USD,AUD,1.533
2024-04-12,USD,AUD,1.5408
2024-04-15,USD,AUD,1.5429
2024-04-16,USD,AUD,1.5585
2024-04-17,USD,AUD,1.5563
2024-04-18,USD,AUD,1.5514
2024-04-19,USD,AUD,1.5603
2024-04-22,USD,AUD,1.5535
2024-04-23,USD,AUD,1.5492
2024-04-24,USD,AUD,1.5367
2024-04-25,USD,AUD,1.5312
2024-04-26,USD,AUD,1.53
2024-04-29,USD,AUD,1.5226
2024-04-30,USD,AUD,1.5323
2024-05-02,USD,AUD,1.5317
2024-05-03,USD,AUD,1.5199
2024-05-06,USD,AUD,1.5078
2024-05-07,USD,AUD,1.5137
2024-05-08,USD,AUD,1.5242
2024-05-09,USD,AUD,1.5187
2024-05-10,USD,AUD,1.5141
2024-05-13,USD,AUD,1.5104
2024-05-14,USD,AUD,1.5125
2024-05-15,USD,AUD,1.5055
2024-05-16,USD,AUD,1.4992
2024-05-17,USD,AUD,1.5014
2024-05-20,USD,AUD,1.497
2024-05-21,USD,AUD,1.4983
2024-05-22,USD,AUD,1.504
2024-05-23,USD,AUD,1.5048
2024-05-24,USD,AUD,1.5124
2024-05-27,USD,AUD,1.5051
2024-05-28,USD,AUD,1.4992
2024-05-29,USD,AUD,1.5078
2024-05-30,USD,AUD,1.511
2024-05-31,USD,AUD,1.5034
2024-06-03,USD,AUD,1.5025
2024-06-04,USD,AUD,1.5061
2024-06-05,USD,AUD,1.5041
2024-06-06,USD,AUD,1.5065
2024-06-07,USD,AUD,1.4998
2024-06-10,USD,AUD,1.5158
2024-06-11,USD,AUD,1.5154
2024-06-12,USD,AUD,1.5123
2024-06-13,USD,AUD,1.5052
2024-06-14,USD,AUD,1.5119
2024-06-17,USD,AUD,1.5166
2024-06-18,USD,AUD,1.5126
2024-06-19,USD,AUD,1.5001
2024-06-20,USD,AUD,1.4998
2024-06-21,USD,AUD,1.4999
2024-06-24,USD,AUD,1.5058
2024-06-25,USD,AUD,1.5035
2024-06-26,USD,AUD,1.5018
2024-06-27,USD,AUD,1.5032
2024-06-28,USD,AUD,1.502
2024-07-01,USD,AUD,1.4992
2024-07-02,USD,AUD,1.5025
2024-07-03,USD,AUD,1.4987
2024-07-04,USD,AUD,1.4857
2024-07-05,USD,AUD,1.4849
2024-07-08,USD,AUD,1.4829
2024-07-09,USD,AUD,1.4853
2024-07-10,USD,AUD,1.4832
2024-07-11,USD,AUD,1.4809
2024-07-12,USD,AUD,1.4762
2024-07-15,USD,AUD,1.475
2024-07-16,USD,AUD,1.4831
2024-07-17,USD,AUD,1.4836
2024-07-18,USD,AUD,1.4855
2024-07-19,USD,AUD,1.4946
2024-07-22,USD,AUD,1.5035
2024-07-23,USD,AUD,1.5098
2024-07-24,USD,AUD,1.5144
2024-07-25,USD,AUD,1.5333
2024-07-26,USD,AUD,1.5248
2024-07-29,USD,AUD,1.5285
2024-07-30,USD,AUD,1.5299
2024-07-31,USD,AUD,1.5363
2024-08-01,USD,AUD,1.5294
2024-08-02,USD,AUD,1.5347
2024-08-05,USD,AUD,1.551
2024-08-06,USD,AUD,1.5426
2024-08-07,USD,AUD,1.5238
2024-08-08,USD,AUD,1.5258
2024-08-09,USD,AUD,1.5214
2024-08-12,USD,AUD,1.5158
2024-08-13,USD,AUD,1.5161
2024-08-14,USD,AUD,1.5104
2024-08-15,USD,AUD,1.5084
2024-08-16,USD,AUD,1.5078
2024-08-19,USD,AUD,1.4932
2024-08-20,USD,AUD,1.4845
2024-08-21,USD,AUD,1.4839
2024-08-22,USD,AUD,1.4863
2024-08-23,USD,AUD,1.4853
2024-08-26,USD,AUD,1.4777
2024-08-27,USD,AUD,1.4747
2024-08-28,USD,AUD,1.4758
2024-08-29,USD,AUD,1.4677
2024-08-30,USD,AUD,1.4703
2024-09-02,USD,AUD,1.4756
2024-09-03,USD,AUD,1.4856
2024-09-04,USD,AUD,1.4887
2024-09-05,USD,AUD,1.4867
2024-09-06,USD,AUD,1.4864
2024-09-09,USD,AUD,1.5029
2024-09-10,USD,AUD,1.5004
2024-09-11,USD,AUD,1.4996
2024-09-12,USD,AUD,1.4975
2024-09-13,USD,AUD,1.4928
2024-09-16,USD,AUD,1.4823
2024-09-17,USD,AUD,1.4788
2024-09-18,USD,AUD,1.4743
2024-09-19,USD,AUD,1.4658
2024-09-20,USD,AUD,1.4677
2024-09-23,USD,AUD,1.4636
2024-09-24,USD,AUD,1.4585
2024-09-25,USD,AUD,1.454
2024-09-26,USD,AUD,1.4538
2024-09-27,USD,AUD,1.4501
2024-09-30,USD,AUD,1.4439
2024-10-01,USD,AUD,1.4469
2024-10-02,USD,AUD,1.4496
2024-10-03,USD,AUD,1.4606
2024-10-04,USD,AUD,1.4617
2024-10-07,USD,AUD,1.471
2024-10-08,USD,AUD,1.4836
2024-10-09,USD,AUD,1.4861
2024-10-10,USD,AUD,1.4888
2024-10-11,USD,AUD,1.4841
2024-10-14,USD,AUD,1.4886
2024-10-15,USD,AUD,1.4891
2024-10-16,USD,AUD,1.495
2024-10-17,USD,AUD,1.4935
2024-10-18,USD,AUD,1.4903
2024-10-21,USD,AUD,1.4954
2024-10-22,USD,AUD,1.495
2024-10-23,USD,AUD,1.5077
2024-10-24,USD,AUD,1.503
2024-10-25,USD,AUD,1.5068
2024-10-28,USD,AUD,1.5134
2024-10-29,USD,AUD,1.5243
2024-10-30,USD,AUD,1.522
2024-10-31,USD,AUD,1.5217
2024-11-01,USD,AUD,1.5186
2024-11-04,USD,AUD,1.5147
2024-11-05,USD,AUD,1.5098
2024-11-06,USD,AUD,1.5242
2024-11-07,USD,AUD,1.5017
2024-11-08,USD,AUD,1.5094
2024-11-11,USD,AUD,1.5197
2024-11-12,USD,AUD,1.5264
2024-11-13,USD,AUD,1.5334
2024-11-14,USD,AUD,1.5461
2024-11-15,USD,AUD,1.5445
2024-11-18,USD,AUD,1.5497
2024-11-19,USD,AUD,1.5375
2024-11-20,USD,AUD,1.5362
2024-11-21,USD,AUD,1.5334
2024-11-22,USD,AUD,1.5384
2024-11-25,USD,AUD,1.5351
2024-11-26,USD,AUD,1.5388
2024-11-27,USD,AUD,1.5428
2024-11-28,USD,AUD,1.5394
2024-11-29,USD,AUD,1.5381
2024-12-02,USD,AUD,1.5429
2024-12-03,USD,AUD,1.543
2024-12-04,USD,AUD,1.5616
2024-12-05,USD,AUD,1.5538
2024-12-06,USD,AUD,1.56
2024-12-09,USD,AUD,1.55
2024-12-10,USD,AUD,1.5628
2024-12-11,USD,AUD,1.5728
2024-12-12,USD,AUD,1.5645
2024-12-13,USD,AUD,1.5676
2024-12-16,USD,AUD,1.5727
2024-12-17,USD,AUD,1.5764
2024-12-18,USD,AUD,1.5817
2024-12-19,USD,AUD,1.5999
2024-12-20,USD,AUD,1.6048
2024-12-23,USD,AUD,1.6037
2024-12-24,USD,AUD,1.6047
2024-12-27,USD,AUD,1.6078
2024-12-30,USD,AUD,1.6044
2024-12-31,USD,AUD,1.6144
2025-01-02,USD,AUD,1.6101
2025-01-03,USD,AUD,1.6075
2025-01-06,USD,AUD,1.5879
2025-01-07,USD,AUD,1.5931
2025-01-08,USD,AUD,1.6138
2025-01-09,USD,AUD,1.6138
2025-01-10,USD,AUD,1.6164
2025-01-13,USD,AUD,1.6256
2025-01-14,USD,AUD,1.6204
2025-01-15,USD,AUD,1.6132
2025-01-16,USD,AUD,1.6135
2025-01-17,USD,AUD,1.6164
2025-01-20,USD,AUD,1.6118
2025-01-21,USD,AUD,1.6065
2025-01-22,USD,AUD,1.5899
2025-01-23,USD,AUD,1.595
2025-01-24,USD,AUD,1.5852
2025-01-27,USD,AUD,1.5859
2025-01-28,USD,AUD,1.6023
2025-01-29,USD,AUD,1.6073
2025-01-30,USD,AUD,1.6058
2025-01-31,USD,AUD,1.607
2025-02-03,USD,AUD,1.6226
2025-02-04,USD,AUD,1.609
2025-02-05,USD,AUD,1.5909
2025-02-06,USD,AUD,1.5972
2025-02-07,USD,AUD,1.5925
2025-02-10,USD,AUD,1.5938
2025-02-11,USD,AUD,1.5926
2025-02-12,USD,AUD,1.5935
2025-02-13,USD,AUD,1.5968
2025-02-14,USD,AUD,1.5761
2025-02-17,USD,AUD,1.5713
2025-02-18,USD,AUD,1.5761
2025-02-19,USD,AUD,1.5736
2025-02-20,USD,AUD,1.5687
2025-02-21,USD,AUD,1.5666
2025-02-24,USD,AUD,1.5702
2025-02-25,USD,AUD,1.5755
2025-02-26,USD,AUD,1.585
2025-02-27,USD,AUD,1.5881
2025-02-28,USD,AUD,1.608
2025-03-03,USD,AUD,1.6064
2025-03-04,USD,AUD,1.6026
2025-03-05,USD,AUD,1.5925
2025-03-06,USD,AUD,1.5781
2025-03-07,USD,AUD,1.5896
2025-03-10,USD,AUD,1.5821
2025-03-11,USD,AUD,1.5906
2025-03-12,USD,AUD,1.5889
2025-03-13,USD,AUD,1.5941
2025-03-14,USD,AUD,1.583
2025-03-17,USD,AUD,1.5739
2025-03-18,USD,AUD,1.5705
2025-03-19,USD,AUD,1.5792
2025-03-20,USD,AUD,1.5916
2025-03-21,USD,AUD,1.5923
2025-03-24,USD,AUD,1.5912
2025-03-25,USD,AUD,1.5818
2025-03-26,USD,AUD,1.583
2025-03-27,USD,AUD,1.5856
2025-03-28,USD,AUD,1.5856
2025-03-31,USD,AUD,1.6013
2025-04-01,USD,AUD,1.5995
2025-04-02,USD,AUD,1.5872
2025-04-03,USD,AUD,1.5723
2025-04-04,USD,AUD,1.6368
2025-04-07,USD,AUD,1.6572
2025-04-08,USD,AUD,1.6505
2025-04-09,USD,AUD,1.6651
2025-04-10,USD,AUD,1.6157
2025-04-11,USD,AUD,1.6042
2025-04-14,USD,AUD,1.5851
2025-04-15,USD,AUD,1.5714
2025-04-16,USD,AUD,1.569
2025-04-17,USD,AUD,1.5709
2025-04-22,USD,AUD,1.5637
2025-04-23,USD,AUD,1.5606
2025-04-24,USD,AUD,1.5667
2025-04-25,USD,AUD,1.5671
2025-04-28,USD,AUD,1.5636
2025-04-29,USD,AUD,1.5611
2025-04-30,USD,AUD,1.5649
2025-05-02,USD,AUD,1.5534
2025-05-05,USD,AUD,1.5421
2025-05-06,USD,AUD,1.5472
2025-05-07,USD,AUD,1.5452
2025-05-08,USD,AUD,1.5584
2025-05-09,USD,AUD,1.5617
2025-05-12,USD,AUD,1.5653
2025-05-13,USD,AUD,1.5606
2025-05-14,USD,AUD,1.5463
2025-05-15,USD,AUD,1.5608
2025-05-16,USD,AUD,1.5596
2025-05-19,USD,AUD,1.5513
2025-05-20,USD,AUD,1.5602
2025-05-21,USD,AUD,1.5519
2025-05-22,USD,AUD,1.557
2025-05-23,USD,AUD,1.5546
2025-05-26,USD,AUD,1.5366
2025-05-27,USD,AUD,1.552
2025-05-28,USD,AUD,1.5534
2025-05-29,USD,AUD,1.5524
2025-05-30,USD,AUD,1.5563
2025-06-02,USD,AUD,1.5418
2025-06-03,USD,AUD,1.5493
2025-06-04,USD,AUD,1.5418
2025-06-05,USD,AUD,1.5364
2025-06-06,USD,AUD,1.5417
2025-06-09,USD,AUD,1.535
2025-06-10,USD,AUD,1.5337
2025-06-11,USD,AUD,1.5375
2025-06-12,USD,AUD,1.5352
2025-06-13,USD,AUD,1.5442
2025-06-16,USD,AUD,1.5321
2025-06-17,USD,AUD,1.5295
2025-06-18,USD,AUD,1.5383
2025-06-19,USD,AUD,1.5459
2025-06-20,USD,AUD,1.5418
2025-06-23,USD,AUD,1.5658
2025-06-24,USD,AUD,1.5365
2025-06-25,USD,AUD,1.5394
2025-06-26,USD,AUD,1.5311
2025-06-27,USD,AUD,1.5304
2025-06-30,USD,AUD,1.5314
2025-07-01,USD,AUD,1.5186
2025-07-02,USD,AUD,1.5256
2025-07-03,USD,AUD,1.5216
2025-07-04,USD,AUD,1.5253
2025-07-07,USD,AUD,1.5385
2025-07-08,USD,AUD,1.5297
2025-07-09,USD,AUD,1.5334
2025-07-10,USD,AUD,1.5264
2025-07-11,USD,AUD,1.5216
2025-07-14,USD,AUD,1.5232
2025-07-15,USD,AUD,1.5246
2025-07-16,USD,AUD,1.5337
2025-07-17,USD,AUD,1.5479
2025-07-18,USD,AUD,1.5324
2025-07-21,USD,AUD,1.5328
2025-07-22,USD,AUD,1.5338
2025-07-23,USD,AUD,1.5159
2025-07-24,USD,AUD,1.5117
2025-07-25,USD,AUD,1.5227
2025-07-28,USD,AUD,1.5319
2025-07-29,USD,AUD,1.5393
2025-07-30,USD,AUD,1.542
2025-07-31,USD,AUD,1.5518
2025-08-01,USD,AUD,1.557
2025-08-04,USD,AUD,1.5431
2025-08-05,USD,AUD,1.5469
2025-08-06,USD,AUD,1.5377
2025-08-07,USD,AUD,1.5333
2025-08-08,USD,AUD,1.5331
2025-08-11,USD,AUD,1.5366
2025-08-12,USD,AUD,1.5412
2025-08-13,USD,AUD,1.5261
2025-08-14,USD,AUD,1.5328
2025-08-15,USD,AUD,1.5355
2025-08-18,USD,AUD,1.5361
2025-08-19,USD,AUD,1.5403
2025-08-20,USD,AUD,1.553
2025-08-21,USD,AUD,1.5567
2025-08-22,USD,AUD,1.5565
2025-08-25,USD,AUD,1.5393
2025-08-26,USD,AUD,1.5405
2025-08-27,USD,AUD,1.5454
2025-08-28,USD,AUD,1.5313
2025-08-29,USD,AUD,1.5324
2025-09-01,USD,AUD,1.5267
2025-09-02,USD,AUD,1.5368
2025-09-03,USD,AUD,1.5295
2025-09-04,USD,AUD,1.5343
2025-09-05,USD,AUD,1.5277
2025-09-08,USD,AUD,1.5177
2025-09-09,USD,AUD,1.5132
2025-09-10,USD,AUD,1.5136
2025-09-11,USD,AUD,1.5145
2025-09-12,USD,AUD,1.5059
2025-09-15,USD,AUD,1.5008
2025-09-16,USD,AUD,1.4989
2025-09-17,USD,AUD,1.4977
2025-09-18,USD,AUD,1.5046
2025-09-19,USD,AUD,1.5169
2025-09-22,USD,AUD,1.5164
2025-09-23,USD,AUD,1.5139
2025-09-24,USD,AUD,1.5134
2025-09-25,USD,AUD,1.519
2025-09-26,USD,AUD,1.532
2025-09-29,USD,AUD,1.5234
2025-09-30,USD,AUD,1.5126
2025-10-01,USD,AUD,1.5132
2025-10-02,USD,AUD,1.5132
2025-10-03,USD,AUD,1.5145
2025-10-06,USD,AUD,1.5155
2025-10-07,USD,AUD,1.5179
2025-10-08,USD,AUD,1.5214
2025-10-09,USD,AUD,1.5158
2025-10-10,USD,AUD,1.5258
2025-10-13,USD,AUD,1.5364
2025-10-14,USD,AUD,1.5499
2025-10-15,USD,AUD,1.5349
2025-10-16,USD,AUD,1.5388
2025-10-17,USD,AUD,1.5405
2025-10-20,USD,AUD,1.5414
2025-10-21,USD,AUD,1.5409
2025-10-22,USD,AUD,1.5417
2025-10-23,USD,AUD,1.5376
2025-10-24,USD,AUD,1.5382
2025-10-27,USD,AUD,1.5247
2025-10-28,USD,AUD,1.5258
2025-10-29,USD,AUD,1.5152
2025-10-30,USD,AUD,1.53
2025-10-31,USD,AUD,1.5295
2025-11-03,USD,AUD,1.5283
2025-11-04,USD,AUD,1.5396
2025-11-05,USD,AUD,1.5423
2025-11-06,USD,AUD,1.5345
2025-11-07,USD,AUD,1.5429
2025-11-10,USD,AUD,1.5306
2025-11-11,USD,AUD,1.5324
2025-11-12,USD,AUD,1.5287
2025-11-13,USD,AUD,1.5253
2025-11-14,USD,AUD,1.5322
2025-11-17,USD,AUD,1.5352
2025-11-18,USD,AUD,1.5384
2025-11-19,USD,AUD,1.5413
2025-11-20,USD,AUD,1.5436
2025-11-21,USD,AUD,1.5515
2025-11-24,USD,AUD,1.5487
2025-11-25,USD,AUD,1.5477
2025-11-26,USD,AUD,1.5391
2025-11-27,USD,AUD,1.5323
2025-11-28,USD,AUD,1.5322
2025-12-01,USD,AUD,1.5233
2025-12-02,USD,AUD,1.526
2025-12-03,USD,AUD,1.517
2025-12-04,USD,AUD,1.5135
2025-12-05,USD,AUD,1.5067
2025-12-08,USD,AUD,1.5057
2025-12-09,USD,AUD,1.5066
2025-12-10,USD,AUD,1.5053
2025-12-11,USD,AUD,1.5026
2025-12-12,USD,AUD,1.4998
2025-12-15,USD,AUD,1.5034
2025-12-16,USD,AUD,1.5062
2025-12-17,USD,AUD,1.5103
2025-12-18,USD,AUD,1.5133
2025-12-19,USD,AUD,1.5146
2025-12-22,USD,AUD,1.5042
2025-12-23,USD,AUD,1.4939
2025-12-24,USD,AUD,1.4921
2025-12-29,USD,AUD,1.4944
2025-12-30,USD,AUD,1.4921
2025-12-31,USD,AUD,1.4963
2026-01-02,USD,AUD,1.4937
2026-01-05,USD,AUD,1.4997
2026-01-06,USD,AUD,1.4882
2026-01-07,USD,AUD,1.4864
2026-01-08,USD,AUD,1.4932
2026-01-09,USD,AUD,1.4981
2026-01-12,USD,AUD,1.489
2026-01-13,USD,AUD,1.4925
2026-01-14,USD,AUD,1.4977
2026-01-15,USD,AUD,1.4954
2026-01-16,USD,AUD,1.493
2026-01-19,USD,AUD,1.491
2026-01-20,USD,AUD,1.4853
2026-01-21,USD,AUD,1.4771
2026-01-22,USD,AUD,1.4691
2026-01-23,USD,AUD,1.4567
2026-01-26,USD,AUD,1.4475
2026-01-27,USD,AUD,1.4391
2026-01-28,USD,AUD,1.4287
2026-01-29,USD,AUD,1.415
2026-01-30,USD,AUD,1.4264
2026-02-02,USD,AUD,1.4394
2026-02-03,USD,AUD,1.4262
2026-02-04,USD,AUD,1.4225
2026-02-05,USD,AUD,1.4343
2026-02-06,USD,AUD,1.4312
2026-02-09,USD,AUD,1.417
2026-02-10,USD,AUD,1.415
2026-02-11,USD,AUD,1.4065
2026-02-12,USD,AUD,1.4046
2026-02-13,USD,AUD,1.4183
2026-02-16,USD,AUD,1.4113
2026-02-17,USD,AUD,1.4186
2026-02-18,USD,AUD,1.4139
2026-02-19,USD,AUD,1.4207
2026-02-20,USD,AUD,1.419
2026-02-23,USD,AUD,1.4145
2026-02-24,USD,AUD,1.4195
2026-02-25,USD,AUD,1.4101
2026-02-26,USD,AUD,1.4044
2026-02-27,USD,AUD,1.4072
2026-03-02,USD,AUD,1.4173
2026-03-03,USD,AUD,1.4246
2026-03-04,USD,AUD,1.4167
2026-03-05,USD,AUD,1.4193
2026-03-06,USD,AUD,1.4273
2026-03-09,USD,AUD,1.4249
2026-03-10,USD,AUD,1.4049
2026-03-11,USD,AUD,1.3984
2026-03-12,USD,AUD,1.4021
2026-03-13,USD,AUD,1.4197
2026-03-16,USD,AUD,1.4177
2026-03-17,USD,AUD,1.4073
2026-03-18,USD,AUD,1.4178
2026-03-19,USD,AUD,1.4277
2026-03-20,USD,AUD,1.4151
2026-03-23,USD,AUD,1.4245
2026-03-24,USD,AUD,1.439
2026-03-25,USD,AUD,1.4361
2026-03-26,USD,AUD,1.4467
2026-03-27,USD,AUD,1.4527
2026-03-30,USD,AUD,1.4577
2026-03-31,USD,AUD,1.4518
2026-04-01,USD,AUD,1.4381
2026-04-02,USD,AUD,1.4552
2026-04-07,USD,AUD,1.442
2026-04-08,USD,AUD,1.4171
2026-04-09,USD,AUD,1.42
2026-04-10,USD,AUD,1.4141
2026-04-13,USD,AUD,1.4216
2026-04-14,USD,AUD,1.4041
2026-04-15,USD,AUD,1.4013
2026-04-16,USD,AUD,1.3941
2026-04-17,USD,AUD,1.3934
2026-04-20,USD,AUD,1.3973
2026-04-21,USD,AUD,1.3957
2026-04-22,USD,AUD,1.3981
2026-04-23,USD,AUD,1.3979
2026-04-24,USD,AUD,1.3997
2026-04-27,USD,AUD,1.3905
2026-04-28,USD,AUD,1.3979
2026-04-29,USD,AUD,1.3962
2026-04-30,USD,AUD,1.399
2026-05-04,USD,AUD,1.3922
2026-05-05,USD,AUD,1.3947
2026-05-06,USD,AUD,1.3805
2026-05-07,USD,AUD,1.378
2026-05-08,USD,AUD,1.3825
2026-05-11,USD,AUD,1.3811
2026-05-12,USD,AUD,1.3846
2026-05-13,USD,AUD,1.3793
2026-05-14,USD,AUD,1.3811
2026-05-15,USD,AUD,1.3988
2026-05-18,USD,AUD,1.3956
2026-05-19,USD,AUD,1.4051
2026-05-20,USD,AUD,1.4027
2026-05-21,USD,AUD,1.403
2026-05-22,USD,AUD,1.4043
2026-05-25,USD,AUD,1.3948
2026-05-26,USD,AUD,1.3956
2026-05-27,USD,AUD,1.4025
2026-05-28,USD,AUD,1.4047
2026-05-29,USD,AUD,1.3945
2026-06-01,USD,AUD,1.394
2026-06-02,USD,AUD,1.3925
2021-05-28,USD,BGN,1.6108
2021-05-31,USD,BGN,1.603
2021-06-01,USD,BGN,1.5998
2021-06-02,USD,BGN,1.605
2021-06-03,USD,BGN,1.6048
2021-06-04,USD,BGN,1.6141
2021-06-07,USD,BGN,1.6081
2021-06-08,USD,BGN,1.6055
2021-06-09,USD,BGN,1.6038
2021-06-10,USD,BGN,1.6065
