date,isin,ticker,price
2023-12-20,CH0012214059,HOLN.SW,31.7626
2023-12-21,CH0012214059,HOLN.SW,31.62
2023-12-22,CH0012214059,HOLN.SW,31.601
2023-12-27,CH0012214059,HOLN.SW,31.487
2023-12-28,CH0012214059,HOLN.SW,31.3064
2023-12-29,CH0012214059,HOLN.SW,31.3729
2024-01-03,CH0012214059,HOLN.SW,30.7552
2024-01-04,CH0012214059,HOLN.SW,30.8787
2024-01-05,CH0012214059,HOLN.SW,30.6982
2024-01-08,CH0012214059,HOLN.SW,30.8598
2024-01-09,CH0012214059,HOLN.SW,30.9358
2024-01-10,CH0012214059,HOLN.SW,30.6792
2024-01-11,CH0012214059,HOLN.SW,30.5365
2024-01-12,CH0012214059,HOLN.SW,30.9263
2024-01-15,CH0012214059,HOLN.SW,30.7552
2024-01-16,CH0012214059,HOLN.SW,30.5936
2024-01-17,CH0012214059,HOLN.SW,30.3085
2024-01-18,CH0012214059,HOLN.SW,30.4605
2024-01-19,CH0012214059,HOLN.SW,30.28
2024-01-22,CH0012214059,HOLN.SW,30.5556
2024-01-23,CH0012214059,HOLN.SW,30.0614
2024-01-24,CH0012214059,HOLN.SW,30.3655
2024-01-25,CH0012214059,HOLN.SW,30.5271
2024-01-26,CH0012214059,HOLN.SW,30.5081
2024-01-29,CH0012214059,HOLN.SW,31.9432
2024-01-30,CH0012214059,HOLN.SW,32.2378
2024-01-31,CH0012214059,HOLN.SW,31.4395
2024-02-01,CH0012214059,HOLN.SW,30.9452
2024-02-02,CH0012214059,HOLN.SW,31.1448
2024-02-05,CH0012214059,HOLN.SW,31.2209
2024-02-06,CH0012214059,HOLN.SW,31.43
2024-02-07,CH0012214059,HOLN.SW,31.506
2024-02-08,CH0012214059,HOLN.SW,31.1829
2024-02-09,CH0012214059,HOLN.SW,30.8027
2024-02-12,CH0012214059,HOLN.SW,31.4014
2024-02-13,CH0012214059,HOLN.SW,31.0973
2024-02-14,CH0012214059,HOLN.SW,31.62
2024-02-15,CH0012214059,HOLN.SW,31.6581
2024-02-16,CH0012214059,HOLN.SW,32.1903
2024-02-19,CH0012214059,HOLN.SW,32.5039
2024-02-20,CH0012214059,HOLN.SW,32.3424
2024-02-21,CH0012214059,HOLN.SW,32.7986
2024-02-22,CH0012214059,HOLN.SW,32.808
2024-02-23,CH0012214059,HOLN.SW,32.9411
2024-02-26,CH0012214059,HOLN.SW,33.3308
2024-02-27,CH0012214059,HOLN.SW,33.6349
2024-02-28,CH0012214059,HOLN.SW,33.6159
2024-02-29,CH0012214059,HOLN.SW,34.2622
2024-03-01,CH0012214059,HOLN.SW,34.9275
2024-03-04,CH0012214059,HOLN.SW,35.2697
2024-03-05,CH0012214059,HOLN.SW,34.956
2024-03-06,CH0012214059,HOLN.SW,34.937
2024-03-07,CH0012214059,HOLN.SW,35.5453
2024-03-08,CH0012214059,HOLN.SW,35.8969
2024-03-11,CH0012214059,HOLN.SW,35.7734
2024-03-12,CH0012214059,HOLN.SW,36.5432
2024-03-13,CH0012214059,HOLN.SW,36.8758
2024-03-14,CH0012214059,HOLN.SW,36.8663
2024-03-15,CH0012214059,HOLN.SW,36.8663
2024-03-18,CH0012214059,HOLN.SW,36.8092
2024-03-19,CH0012214059,HOLN.SW,37.0373
2024-03-20,CH0012214059,HOLN.SW,37.5221
2024-03-21,CH0012214059,HOLN.SW,38.2064
2024-03-22,CH0012214059,HOLN.SW,38.2729
2024-03-25,CH0012214059,HOLN.SW,38.3964
2024-03-26,CH0012214059,HOLN.SW,38.4535
2024-03-27,CH0012214059,HOLN.SW,38.4249
2024-03-28,CH0012214059,HOLN.SW,38.8051
2024-04-02,CH0012214059,HOLN.SW,38.2254
2024-04-03,CH0012214059,HOLN.SW,38.6341
2024-04-04,CH0012214059,HOLN.SW,38.2444
2024-04-05,CH0012214059,HOLN.SW,38.0733
2024-04-08,CH0012214059,HOLN.SW,38.2444
2024-04-09,CH0012214059,HOLN.SW,37.6171
2024-04-10,CH0012214059,HOLN.SW,37.4936
2024-04-11,CH0012214059,HOLN.SW,37.4175
2024-04-12,CH0012214059,HOLN.SW,37.5316
2024-04-15,CH0012214059,HOLN.SW,37.6646
2024-04-16,CH0012214059,HOLN.SW,37.0659
2024-04-17,CH0012214059,HOLN.SW,37.1039
2024-04-18,CH0012214059,HOLN.SW,36.9804
2024-04-19,CH0012214059,HOLN.SW,36.8473
2024-04-22,CH0012214059,HOLN.SW,36.8188
2024-04-23,CH0012214059,HOLN.SW,37.446
2024-04-24,CH0012214059,HOLN.SW,37.6171
2024-04-25,CH0012214059,HOLN.SW,36.9519
2024-04-26,CH0012214059,HOLN.SW,37.5886
2024-04-29,CH0012214059,HOLN.SW,37.5125
2024-04-30,CH0012214059,HOLN.SW,36.6763
2024-05-02,CH0012214059,HOLN.SW,36.8853
2024-05-03,CH0012214059,HOLN.SW,37.1609
2024-05-06,CH0012214059,HOLN.SW,37.6362
2024-05-07,CH0012214059,HOLN.SW,37.6741
2024-05-08,CH0012214059,HOLN.SW,37.9022
