date,isin,ticker,price
2024-09-11,US81369Y5069,XLE.US,39.8797
2024-09-12,US81369Y5069,XLE.US,40.239
2024-09-13,US81369Y5069,XLE.US,40.466
2024-09-16,US81369Y5069,XLE.US,40.9293
2024-09-17,US81369Y5069,XLE.US,41.4825
2024-09-18,US81369Y5069,XLE.US,41.5628
2024-09-19,US81369Y5069,XLE.US,42.0593
2024-09-20,US81369Y5069,XLE.US,41.9647
2024-09-23,US81369Y5069,XLE.US,42.4831
2024-09-24,US81369Y5069,XLE.US,42.3782
2024-09-25,US81369Y5069,XLE.US,41.5488
2024-09-26,US81369Y5069,XLE.US,40.7336
2024-09-27,US81369Y5069,XLE.US,41.5631
2024-09-30,US81369Y5069,XLE.US,41.8539
2024-10-01,US81369Y5069,XLE.US,42.8073
2024-10-02,US81369Y5069,XLE.US,43.2458
2024-10-03,US81369Y5069,XLE.US,44.0085
2024-10-04,US81369Y5069,XLE.US,44.4185
2024-10-07,US81369Y5069,XLE.US,44.5758
2024-10-08,US81369Y5069,XLE.US,43.4127
2024-10-09,US81369Y5069,XLE.US,43.6749
2024-10-10,US81369Y5069,XLE.US,43.9704
2024-10-11,US81369Y5069,XLE.US,44.2421
2024-10-14,US81369Y5069,XLE.US,44.2231
2024-10-15,US81369Y5069,XLE.US,42.7977
2024-10-16,US81369Y5069,XLE.US,43.0027
2024-10-17,US81369Y5069,XLE.US,43.2077
2024-10-18,US81369Y5069,XLE.US,43.0647
2024-10-21,US81369Y5069,XLE.US,42.936
2024-10-22,US81369Y5069,XLE.US,43.0361
2024-10-23,US81369Y5069,XLE.US,42.812
2024-10-24,US81369Y5069,XLE.US,42.8073
2024-10-25,US81369Y5069,XLE.US,42.793
2024-10-28,US81369Y5069,XLE.US,42.5213
2024-10-29,US81369Y5069,XLE.US,41.8729
2024-10-30,US81369Y5069,XLE.US,41.9683
2024-10-31,US81369Y5069,XLE.US,42.2305
2024-11-01,US81369Y5069,XLE.US,41.9635
2024-11-04,US81369Y5069,XLE.US,42.6976
2024-11-05,US81369Y5069,XLE.US,42.9837
2024-11-06,US81369Y5069,XLE.US,44.5996
2024-11-07,US81369Y5069,XLE.US,44.3947
2024-11-08,US81369Y5069,XLE.US,44.6902
2024-11-11,US81369Y5069,XLE.US,44.9429
2024-11-12,US81369Y5069,XLE.US,44.7045
2024-11-13,US81369Y5069,XLE.US,45.0525
2024-11-14,US81369Y5069,XLE.US,45.2241
2024-11-15,US81369Y5069,XLE.US,45.1574
2024-11-18,US81369Y5069,XLE.US,45.758
2024-11-19,US81369Y5069,XLE.US,45.4672
2024-11-20,US81369Y5069,XLE.US,45.9249
2024-11-21,US81369Y5069,XLE.US,46.2967
2024-11-22,US81369Y5069,XLE.US,46.3682
2024-11-25,US81369Y5069,XLE.US,45.4529
2024-11-26,US81369Y5069,XLE.US,45.391
2024-11-27,US81369Y5069,XLE.US,45.3433
2024-11-29,US81369Y5069,XLE.US,45.5387
2024-12-02,US81369Y5069,XLE.US,45.0573
2024-12-03,US81369Y5069,XLE.US,45.0525
2024-12-04,US81369Y5069,XLE.US,43.9656
2024-12-05,US81369Y5069,XLE.US,44.1373
2024-12-06,US81369Y5069,XLE.US,43.3888
2024-12-09,US81369Y5069,XLE.US,43.3173
2024-12-10,US81369Y5069,XLE.US,43.0218
2024-12-11,US81369Y5069,XLE.US,43.0933
2024-12-12,US81369Y5069,XLE.US,42.7453
2024-12-13,US81369Y5069,XLE.US,42.5308
2024-12-16,US81369Y5069,XLE.US,41.5965
2024-12-17,US81369Y5069,XLE.US,41.2866
2024-12-18,US81369Y5069,XLE.US,40.0663
2024-12-19,US81369Y5069,XLE.US,39.7183
2024-12-20,US81369Y5069,XLE.US,40.1092
2024-12-23,US81369Y5069,XLE.US,40.3447
2024-12-24,US81369Y5069,XLE.US,40.686
2024-12-26,US81369Y5069,XLE.US,40.6524
2024-12-27,US81369Y5069,XLE.US,40.6475
